Date,584/11
1993-07-13,3.8
1993-08-06,4.1
1993-09-10,5.3
1993-10-10,5.7
1993-11-09,1.8
1993-12-06,2.65
1994-01-07,2.65
1994-02-04,2.6
1994-03-08,2.5
1994-04-07,2.7
1994-05-04,2.95
1994-07-11,3.6
1994-08-16,5.84
1994-09-11,6.75
1994-10-11,5.7
1994-11-04,5.0
1994-12-07,3.3
1995-01-06,3.23
1995-02-06,3.2
1995-03-08,2.95
1995-04-11,3.6
1995-05-08,3.6
1995-06-09,4.1
1995-07-06,4.95
1995-08-04,5.35
1995-10-03,7.09
1995-11-09,7.47
1995-12-05,3.2
1996-01-04,1.27
1996-02-02,1.27
1996-03-07,1.55
1996-04-03,2.36
1996-05-09,2.37
1996-06-05,2.61
1996-07-07,2.64
1996-08-07,2.92
1996-09-05,3.04
1996-10-05,3.0
1996-11-07,3.0
1996-12-10,2.71
1997-01-06,1.2
1997-02-06,2.37
1997-03-11,2.54
1997-04-07,2.61
1997-05-07,2.5
1997-06-09,2.58
1997-09-04,3.34
1997-10-03,3.4
1997-11-07,1.52
1997-11-27,1.35
1998-01-07,2.2
1998-02-06,1.6
1998-03-10,2.52
1998-04-06,2.6
1998-05-13,2.64
1998-06-05,2.6
1998-07-08,2.82
1998-08-13,3.1
1998-10-09,2.7
1998-11-10,2.72
1998-12-08,2.82
1999-01-20,2.68
1999-02-08,2.7
1999-03-10,2.68
1999-04-08,2.65
1999-05-10,2.7
1999-06-08,3.3
1999-09-03,6.82
1999-10-01,6.9
1999-11-08,2.78
1999-12-06,2.5
2000-01-10,2.55
2000-02-03,2.45
2000-03-09,2.6
2000-04-06,2.64
2000-05-09,1.71
2000-06-06,2.6
2000-07-01,2.97
2000-09-11,5.48
2000-10-03,6.12
2000-11-08,6.1
2000-12-06,2.95
2001-01-16,1.7
2001-02-06,2.2
2001-03-07,1.66
2001-04-04,2.38
2001-05-11,2.5
2001-07-09,2.98
2001-08-09,5.5
2001-09-12,5.45
2001-10-09,5.5
2001-11-15,3.0
2001-12-05,3.08
2002-01-11,2.35
2002-02-06,2.5
2002-03-11,2.44
2002-04-03,2.4
2002-05-24,2.55
2002-06-06,2.6
2002-07-02,2.8
2002-08-13,4.8
2002-10-03,3.75
2002-11-12,2.81
2002-12-05,2.3
2003-01-10,1.22
2003-02-06,2.3
2003-03-11,2.21
2003-04-03,2.4
2003-05-13,2.24
2003-06-04,2.48
2003-07-10,2.62
2003-09-03,4.58
2003-10-06,4.32
2003-11-06,2.48
2003-12-03,2.36
2004-01-12,2.32
2004-02-05,2.41
2004-03-08,2.63
2004-04-15,2.41
2004-05-12,2.54
2004-06-04,2.9
2004-08-19,5.65
2004-09-08,7.03
2004-10-13,7.14
2004-11-11,5.25
2004-12-06,3.26
2005-01-06,2.72
2005-02-09,2.62
2005-03-04,2.66
2005-04-08,2.64
2005-05-04,3.15
2005-06-03,4.12
2005-07-05,5.71
2005-07-29,6.8
2005-09-05,7.45
2005-10-07,7.65
2005-10-14,7.67
2005-10-21,7.68
2005-10-28,7.42
2005-11-04,4.77
2005-11-11,4.42
2005-11-18,4.1
2005-11-25,1.5
2005-12-02,1.91
2006-01-05,2.05
2006-02-09,2.11
2006-03-07,2.18
2006-04-12,2.35
2006-05-09,2.44
2006-06-08,2.62
2006-07-06,2.8
2006-08-09,4.18
2006-09-08,4.95
2006-10-06,5.0
2006-11-08,1.08
2006-11-30,1.7
2007-01-04,2.26
2007-02-01,2.33
2007-03-30,2.34
2007-05-02,2.38
2007-06-13,2.6
2007-07-12,2.83
2007-08-01,3.48
2007-09-06,4.21
2007-10-06,4.48
2007-11-08,3.96
2007-11-30,2.71
2008-01-03,1.97
2008-02-06,2.34
2008-03-04,2.02
2008-04-02,2.4
2008-05-06,2.45
2008-06-03,2.52
2008-07-03,2.75
2008-08-06,3.37
2008-09-03,3.86
2008-10-02,2.82
2008-11-03,2.58
2008-12-04,2.53
2009-01-06,2.4
2009-02-09,1.32
2009-03-05,2.22
2009-04-02,2.42
2009-05-04,2.47
2009-06-02,2.75
2009-07-09,3.56
2009-08-14,4.5
2009-09-03,4.87
2009-10-06,5.2
2009-11-05,4.92
2009-12-02,4.33
2010-01-08,1.04
2010-02-01,2.05
2010-03-03,1.33
2010-04-13,2.38
2010-05-10,2.36
2010-06-07,2.47
2010-07-06,2.55
2010-08-04,2.77
2010-10-13,2.83
2010-11-18,2.56
2011-01-11,1.8
2011-02-03,2.28
2011-03-04,2.22
2011-03-31,2.3
2011-05-05,1.48
2011-06-17,2.45
2011-07-05,2.55
2011-08-23,2.75
2011-09-12,2.84
2012-02-06,2.52
2012-03-05,2.51
2012-04-05,2.4
2012-05-03,2.53
2012-06-19,3.18
2012-07-05,3.7
2012-08-09,4.62
2012-09-04,5.13
2012-10-11,5.75
2012-11-24,2.09
2012-12-11,2.18
2013-01-15,2.25
2013-02-22,2.27
2013-03-22,1.44
2013-04-26,2.29
2013-05-23,2.42
2013-06-23,2.52
2013-07-19,2.82
2013-08-29,3.6
2013-09-23,3.98
2013-11-28,2.88
2014-01-28,2.37
2014-02-28,2.18
2014-04-10,2.15
2014-05-29,2.51
2014-06-26,2.9
2014-08-07,4.06
2014-09-18,4.57
2014-10-07,3.92
2014-11-26,1.62
2015-01-12,2.35
2015-02-05,2.22
2015-03-04,2.28
2015-04-07,2.38
2015-05-22,2.52
2015-06-25,2.9
2015-07-28,3.89
2015-09-08,4.58
2015-10-13,4.89
2015-11-11,2.2
2015-12-10,2.45
2016-01-20,2.24
2016-02-19,2.02
2016-03-14,2.36
2016-04-15,2.42
2016-05-19,2.21
2016-08-11,3.44
2016-09-21,4.49
2016-11-14,3.95
2017-01-03,2.33
2017-03-16,2.22
2017-05-11,2.36
2017-07-24,3.67
2017-09-27,4.43
2017-11-14,5.22
2018-01-10,3.03
2018-03-22,1.55
2018-05-09,2.25
2018-07-18,2.8
2018-09-20,4.51
2018-11-12,3.65
2019-01-16,3.48
2019-03-21,2.44
