Date,523/33
2000-10-11,1.58
2000-11-16,1.65
2000-12-19,0.91
2001-01-17,0.56
2001-02-14,0.64
2001-03-21,0.87
2001-05-03,1.34
2001-05-30,1.37
2001-06-20,1.41
2001-08-01,1.55
2001-09-13,1.62
2002-01-09,0.83
2002-03-05,1.07
2002-04-02,0.68
2002-05-07,0.82
2002-06-05,1.41
2002-07-11,1.47
2002-08-01,1.48
2002-09-04,1.52
2002-10-01,1.41
2002-11-28,2.5
2003-01-03,1.84
2003-02-03,0.61
2003-04-03,0.91
2003-05-06,1.26
2003-06-03,1.38
2003-07-01,1.43
2003-08-20,1.48
2003-09-20,1.52
2003-10-09,1.47
2003-11-06,0.51
2004-02-19,1.49
