Date,559/21
2000-10-11,3.82
2000-11-13,3.91
2000-12-13,3.37
2001-01-16,1.14
2001-02-13,0.19
2001-03-20,0.07
2001-04-27,0.82
2001-05-29,1.02
2001-06-19,1.54
2001-07-31,2.51
2001-09-11,3.24
2002-01-08,1.86
2002-03-05,1.53
2002-04-02,0.98
2002-05-07,0.88
2002-06-04,1.59
2002-07-09,2.37
2002-07-31,2.78
2002-09-03,3.33
2002-10-01,3.41
2002-11-27,2.63
2003-01-02,1.37
2003-02-02,0.92
2003-03-04,0.46
2003-04-04,0.77
2003-05-05,0.84
2003-06-02,1.4
2003-07-01,2.1
2003-08-19,3.1
2003-09-19,3.5
2003-10-08,3.56
2003-11-05,2.87
2004-02-18,1.18
