Date,428/17
1998-02-07,0.45
1998-04-07,1.13
1998-06-18,1.98
1998-08-11,3.17
1998-09-18,3.6
1998-10-15,3.66
1998-11-04,3.72
1999-01-12,4.21
1999-03-09,4.63
1999-06-24,5.89
1999-09-22,6.07
1999-12-17,6.22
2000-04-27,6.38
2000-06-21,6.49
2001-03-27,0.81
2001-06-08,3.17
2001-07-26,3.14
2001-12-13,3.76
2002-01-30,4.28
2002-03-27,3.17
2002-04-29,3.73
2002-06-28,4.62
2002-09-30,5.13
2002-11-27,5.27
2003-01-28,3.61
2003-04-23,3.62
2003-07-24,4.58
2003-10-27,4.98
2003-11-27,4.91
2004-03-31,2.98
2004-04-28,3.19
2004-06-16,3.62
2004-07-16,3.85
2004-09-23,4.32
2004-10-26,4.4
2004-12-16,4.48
2005-01-26,4.87
2005-02-24,4.88
2005-03-16,4.98
2005-04-22,5.12
2005-07-13,5.71
2005-09-21,5.11
2006-05-18,6.24
2006-07-31,6.67
2006-09-29,7.28
