Date,602/77
1990-10-01 00:00:00,4.53
1990-11-02 00:00:00,4.34
1990-12-03 00:00:00,4.35
1991-01-03 00:00:00,4.37
1991-02-01 00:00:00,4.3
1991-03-01 00:00:00,4.21
1991-04-02 00:00:00,4.2
1991-05-02 00:00:00,4.3
1991-06-03 00:00:00,4.05
1991-07-03 00:00:00,4.45
1991-08-01 00:00:00,5.1
1991-09-03 00:00:00,4.75
1991-10-01 00:00:00,3.9
1991-11-05 00:00:00,4.21
1991-12-02 00:00:00,4.2
1992-01-03 00:00:00,4.35
1992-02-04 00:00:00,4.24
1992-03-05 00:00:00,4.3
1992-04-02 00:00:00,4.32
1992-05-04 00:00:00,4.58
1992-06-01 00:00:00,4.25
1992-07-01 00:00:00,4.24
1992-08-03 00:00:00,4.85
1992-09-01 00:00:00,5.15
1992-10-01 00:00:00,4.25
1992-11-03 00:00:00,4.29
1992-12-03 00:00:00,4.2
1993-01-04 00:00:00,4.12
1993-02-02 00:00:00,4.15
1993-03-01 00:00:00,4.2
1993-04-01 00:00:00,4.2
1993-05-03 00:00:00,4.2
1993-06-02 00:00:00,4.3
1993-07-01 00:00:00,4.27
1993-08-02 00:00:00,4.3
1993-09-03 00:00:00,4.32
1993-10-06 00:00:00,4.03
1993-11-02 00:00:00,3.9
1993-12-03 00:00:00,4.0
1994-01-04 00:00:00,3.9
1994-02-02 00:00:00,4.1
1994-03-02 00:00:00,4.2
1994-04-04 00:00:00,4.33
1994-05-03 00:00:00,4.4
1994-06-01 00:00:00,4.4
1994-07-04 00:00:00,4.9
1994-08-04 00:00:00,5.0
1994-09-01 00:00:00,5.06
1994-10-06 00:00:00,4.72
1994-11-03 00:00:00,4.7
1994-12-02 00:00:00,4.67
1995-01-02 00:00:00,4.54
1995-02-02 00:00:00,4.6
1995-03-02 00:00:00,4.41
1995-04-04 00:00:00,4.52
1995-05-02 00:00:00,4.54
1995-06-01 00:00:00,4.76
1995-07-04 00:00:00,5.05
1995-08-02 00:00:00,5.15
1995-10-02 00:00:00,5.2
1995-11-02 00:00:00,5.0
1995-12-07 00:00:00,4.25
1996-01-03 00:00:00,4.17
1996-01-30 00:00:00,3.85
1996-03-01 00:00:00,4.29
1996-04-11 00:00:00,4.0
1996-06-03 00:00:00,4.31
1996-07-01 00:00:00,4.4
1996-08-01 00:00:00,4.47
1996-09-01 00:00:00,4.48
1996-10-01 00:00:00,4.44
1996-11-04 00:00:00,4.44
1996-12-04 00:00:00,4.35
1997-02-03 00:00:00,4.03
1997-03-04 00:00:00,4.1
1997-04-01 00:00:00,4.22
1997-05-02 00:00:00,4.25
1997-06-03 00:00:00,4.62
1997-07-03 00:00:00,4.3
1997-08-04 00:00:00,4.34
1997-09-01 00:00:00,4.34
1997-10-01 00:00:00,4.34
1997-11-04 00:00:00,4.26
1997-12-02 00:00:00,4.15
1998-01-06 00:00:00,4.15
1998-02-02 00:00:00,4.15
1998-03-04 00:00:00,4.15
1998-04-02 00:00:00,4.22
1998-05-04 00:00:00,4.3
1998-06-02 00:00:00,4.35
1998-07-03 00:00:00,4.34
1998-08-07 00:00:00,4.4
1998-09-03 00:00:00,4.36
1998-10-06 00:00:00,4.4
1998-11-04 00:00:00,4.31
1998-12-02 00:00:00,4.32
1999-01-04 00:00:00,4.35
1999-03-04 00:00:00,4.33
1999-05-10 00:00:00,4.4
1999-06-02 00:00:00,4.5
2009-03-05 00:00:00,4.43
2009-06-02 00:00:00,4.72
2009-07-02 00:00:00,4.9
2009-08-05 00:00:00,5.08
2009-09-03 00:00:00,5.28
2009-10-06 00:00:00,5.31
2009-11-05 00:00:00,5.29
2009-12-02 00:00:00,5.2
2010-01-08 00:00:00,4.08
2010-02-01 00:00:00,4.2
2010-03-03 00:00:00,4.1
2010-04-12 00:00:00,4.44
2010-05-10 00:00:00,4.62
2010-06-07 00:00:00,4.85
2010-07-06 00:00:00,5.2
2010-08-04 00:00:00,5.26
2010-10-18 00:00:00,5.58
2010-11-18 00:00:00,5.64
2010-12-09 00:00:00,5.46
2011-01-11 00:00:00,5.42
2011-02-03 00:00:00,5.17
2011-03-04 00:00:00,4.92
2011-04-05 00:00:00,4.66
2011-05-25 00:00:00,4.84
2011-06-01 00:00:00,4.87
2011-07-06 00:00:00,4.96
2011-08-09 00:00:00,5.12
2011-09-21 00:00:00,5.42
2011-11-07 00:00:00,5.56
2012-02-09 00:00:00,5.34
2012-03-06 00:00:00,5.48
2012-04-02 00:00:00,5.47
2012-05-03 00:00:00,5.12
2012-06-19 00:00:00,5.8
2012-07-05 00:00:00,6.04
2012-08-09 00:00:00,6.21
2012-09-04 00:00:00,6.28
2012-10-08 00:00:00,6.48
2012-11-20 00:00:00,6.03
2012-12-20 00:00:00,6.0
2013-01-21 00:00:00,5.78
2013-02-22 00:00:00,5.73
2013-03-20 00:00:00,5.62
2013-04-23 00:00:00,5.44
2013-05-23 00:00:00,5.35
2013-06-17 00:00:00,5.31
2013-07-31 00:00:00,5.52
2013-08-29 00:00:00,5.71
2013-09-23 00:00:00,5.87
2013-11-28 00:00:00,5.97
2014-01-23 00:00:00,5.74
2014-02-28 00:00:00,5.64
2014-04-10 00:00:00,5.37
2014-05-29 00:00:00,5.37
2014-06-24 00:00:00,5.42
2014-08-07 00:00:00,5.7
2014-09-18 00:00:00,5.96
2014-10-30 00:00:00,5.9
2014-12-16 00:00:00,5.52
2015-01-13 00:00:00,5.41
2015-02-03 00:00:00,5.15
2015-03-05 00:00:00,5.0
2015-04-07 00:00:00,4.96
2015-05-20 00:00:00,5.03
2015-06-25 00:00:00,5.18
2015-07-28 00:00:00,5.35
2015-09-01 00:00:00,5.58
2015-10-14 00:00:00,5.85
2015-11-11 00:00:00,5.57
2015-12-10 00:00:00,5.36
2016-01-20 00:00:00,5.22
2016-02-19 00:00:00,5.12
2016-03-14 00:00:00,5.24
2016-04-15 00:00:00,5.36
2016-05-17 00:00:00,5.3
2016-08-11 00:00:00,5.37
2016-09-21 00:00:00,5.39
2016-11-14 00:00:00,5.16
2017-04-20 00:00:00,5.05
2017-11-28 00:00:00,6.2
2018-03-12 00:00:00,5.75
2018-11-14 00:00:00,6.15
2019-03-21 00:00:00,5.72
2020-11-04 00:00:00,8.18
2021-03-03 00:00:00,6.74
2021-07-05 00:00:00,6.53
2021-09-01 00:00:00,7.19
2021-10-01 00:00:00,7.23
2022-02-01 00:00:00,6.91
2022-04-05 00:00:00,6.61
2022-06-01 00:00:00,6.86
2022-07-05 00:00:00,7.29
2022-09-01 00:00:00,8.09
2022-10-04 00:00:00,8.12
2023-04-04 00:00:00,6.77
2023-06-13 00:00:00,7.6
2023-08-02 00:00:00,8.26
2023-11-27 00:00:00,8.02
2023-12-18 00:00:00,7.79
2024-03-20 00:00:00,7.15
2024-06-07 00:00:00,7.2
2024-08-12 00:00:00,7.57
2024-10-07 12:40:00,7.72
2024-12-04 00:00:00,7.83
