Date,605/200
1993-04-13,45.2
1993-05-06,45.0
1993-06-04,45.06
1993-07-07,45.36
1993-08-09,45.36
1993-09-06,45.7
1993-10-06,45.2
1993-11-06,45.15
1993-12-02,45.12
1994-01-03,45.14
1995-01-06,45.18
1995-02-01,45.18
1995-03-03,45.44
1995-04-18,45.44
1995-05-05,45.4
1995-06-08,45.33
1995-07-11,45.36
1995-08-04,45.67
1995-10-05,45.31
1995-11-06,45.21
1995-12-14,45.1
1996-01-10,45.03
1996-02-02,44.5
1996-04-03,44.9
1996-06-03,45.0
1996-07-04,45.2
1996-09-02,45.26
1996-10-02,45.25
1996-11-05,45.26
1996-12-03,45.32
1997-01-03,44.3
1997-02-04,44.7
1997-03-03,45.0
1997-04-02,45.1
1997-05-02,45.08
1997-06-03,44.79
1997-10-02,45.3
1997-11-03,44.86
1997-12-04,44.8
1998-02-03,44.55
1998-03-05,44.84
1998-05-05,45.03
1998-07-01,45.22
1998-08-07,45.8
1998-09-04,45.4
1998-10-06,45.26
1998-11-02,44.82
1998-12-02,44.9
1999-01-05,45.02
1999-02-05,45.1
1999-03-02,45.26
1999-05-04,45.17
1999-06-01,45.4
1999-07-01,45.16
1999-09-01,45.5
1999-11-09,45.25
1999-12-10,45.2
2000-01-06,45.24
2000-02-07,45.2
2000-03-09,45.5
2000-04-05,45.3
2000-05-04,45.28
2000-06-05,45.32
2000-09-04,45.44
2001-03-09,45.03
2001-05-02,45.15
2002-01-07,44.72
2002-02-13,44.6
2002-03-08,44.94
2002-05-10,45.14
2002-06-07,45.4
2002-07-05,45.23
2002-08-16,45.3
2002-10-04,45.2
2002-11-08,45.12
2002-12-06,45.28
2003-03-10,44.98
2003-04-02,44.76
2003-05-09,44.94
2003-06-12,45.1
2003-07-08,45.07
2003-08-12,45.2
2003-09-04,45.04
2003-12-04,44.8
2004-01-08,44.98
2004-03-05,44.8
2004-04-14,44.87
2004-05-13,45.02
2004-06-07,45.07
2004-07-06,45.2
2004-08-11,45.2
2004-09-08,45.14
2004-10-14,45.23
2004-11-11,45.08
2004-12-02,44.97
2005-01-07,45.18
