Date,524/49
2000-11-15 00:00:00,38.48
2000-11-16 00:00:00,38.49
2000-11-17 00:00:00,38.5
2000-11-18 00:00:00,38.49
2000-11-19 00:00:00,38.52
2000-11-20 00:00:00,38.54
2000-11-21 00:00:00,38.56
2000-11-22 00:00:00,38.57
2000-11-23 00:00:00,38.6
2000-11-24 00:00:00,38.64
2000-11-25 00:00:00,38.65
2000-11-26 00:00:00,38.64
2000-11-27 00:00:00,38.66
2000-11-28 00:00:00,38.68
2000-11-29 00:00:00,38.7
2000-11-30 00:00:00,38.72
2000-12-01 00:00:00,38.74
2000-12-02 00:00:00,38.76
2000-12-03 00:00:00,38.78
2000-12-04 00:00:00,38.79
2000-12-05 00:00:00,38.81
2000-12-06 00:00:00,38.82
2000-12-07 00:00:00,38.84
2000-12-08 00:00:00,38.88
2000-12-09 00:00:00,38.91
2000-12-10 00:00:00,38.93
2000-12-11 00:00:00,38.94
2000-12-12 00:00:00,38.94
2000-12-13 00:00:00,38.95
2000-12-14 00:00:00,38.96
2000-12-15 00:00:00,38.98
2000-12-16 00:00:00,39.01
2000-12-17 00:00:00,39.01
2000-12-18 00:00:00,39.02
2000-12-19 00:00:00,39.04
2000-12-20 00:00:00,39.05
2000-12-21 00:00:00,39.07
2000-12-22 00:00:00,38.98
2000-12-23 00:00:00,38.82
2000-12-24 00:00:00,38.65
2000-12-25 00:00:00,38.38
2000-12-26 00:00:00,38.11
2000-12-27 00:00:00,37.79
2000-12-28 00:00:00,37.45
2000-12-29 00:00:00,37.18
2000-12-30 00:00:00,36.96
2000-12-31 00:00:00,36.77
2001-01-01 00:00:00,36.6
2001-01-02 00:00:00,36.46
2001-01-03 00:00:00,36.33
2001-01-04 00:00:00,36.19
2001-01-05 00:00:00,36.04
2001-01-06 00:00:00,35.9
2001-01-07 00:00:00,35.7
2001-01-08 00:00:00,35.47
2001-01-09 00:00:00,35.24
2001-01-10 00:00:00,35.03
2001-01-11 00:00:00,34.82
2001-01-12 00:00:00,34.59
2001-01-13 00:00:00,34.32
2001-01-14 00:00:00,34.03
2001-01-15 00:00:00,33.75
2001-01-16 00:00:00,33.39
2001-01-17 00:00:00,33.09
2001-01-18 00:00:00,32.88
2001-01-19 00:00:00,32.71
2001-01-20 00:00:00,32.55
2001-01-21 00:00:00,32.4
2001-01-22 00:00:00,32.26
2001-01-23 00:00:00,32.14
2001-01-24 00:00:00,32.03
2001-01-25 00:00:00,31.93
2001-01-26 00:00:00,31.84
2001-01-27 00:00:00,31.74
2001-01-28 00:00:00,31.63
2001-01-29 00:00:00,31.5
2001-01-30 00:00:00,31.34
2001-01-31 00:00:00,31.19
2001-02-01 00:00:00,31.04
2001-02-02 00:00:00,30.89
2001-02-03 00:00:00,30.76
2001-02-04 00:00:00,30.64
2001-02-05 00:00:00,30.52
2001-02-06 00:00:00,30.42
2001-02-07 00:00:00,30.28
2001-02-08 00:00:00,29.99
2001-02-09 00:00:00,29.65
2001-02-10 00:00:00,29.32
2001-02-11 00:00:00,29.02
2001-02-12 00:00:00,28.74
2001-02-13 00:00:00,28.5
2001-02-14 00:00:00,28.29
2001-02-15 00:00:00,28.12
2001-02-16 00:00:00,27.99
2001-02-17 00:00:00,27.87
2001-02-18 00:00:00,27.78
2001-02-19 00:00:00,27.7
2001-02-20 00:00:00,27.64
2001-02-21 00:00:00,27.6
2001-02-22 00:00:00,27.56
2001-02-23 00:00:00,27.52
2001-02-24 00:00:00,27.5
2001-02-25 00:00:00,27.49
2001-02-26 00:00:00,27.48
2001-02-27 00:00:00,27.47
2001-02-28 00:00:00,27.47
2001-03-01 00:00:00,27.46
2001-03-02 00:00:00,27.45
2001-03-03 00:00:00,27.43
2001-03-04 00:00:00,27.32
2001-03-05 00:00:00,27.1
2001-03-06 00:00:00,26.79
2001-03-07 00:00:00,26.49
2001-03-08 00:00:00,26.21
2001-03-09 00:00:00,25.97
2001-03-10 00:00:00,25.77
2001-03-11 00:00:00,25.58
2001-03-12 00:00:00,25.43
2001-03-13 00:00:00,25.31
2001-03-14 00:00:00,25.19
2001-03-15 00:00:00,25.09
2001-03-16 00:00:00,25.01
2001-03-17 00:00:00,24.96
2001-03-18 00:00:00,24.91
2001-03-19 00:00:00,24.88
2001-03-20 00:00:00,24.85
2001-03-21 00:00:00,24.83
2001-03-22 00:00:00,24.81
2001-03-23 00:00:00,24.8
2001-03-24 00:00:00,24.8
2001-03-25 00:00:00,24.81
2001-03-26 00:00:00,24.82
2001-03-27 00:00:00,24.84
2001-03-28 00:00:00,24.87
2001-03-29 00:00:00,24.88
2001-03-30 00:00:00,24.9
2001-03-31 00:00:00,24.9
2001-04-01 00:00:00,24.92
2001-04-02 00:00:00,24.94
2001-04-03 00:00:00,24.97
2001-04-04 00:00:00,25.0
2001-04-05 00:00:00,25.03
2001-04-06 00:00:00,25.06
2001-04-07 00:00:00,25.1
2001-04-08 00:00:00,25.14
2001-04-09 00:00:00,25.17
2001-04-10 00:00:00,25.2
2001-04-11 00:00:00,25.24
2001-04-12 00:00:00,25.28
2001-04-13 00:00:00,25.32
2001-04-14 00:00:00,25.36
2001-04-15 00:00:00,25.41
2001-04-16 00:00:00,25.45
2001-04-17 00:00:00,25.49
2001-04-18 00:00:00,25.53
2001-04-19 00:00:00,25.58
2001-04-20 00:00:00,25.63
2001-04-21 00:00:00,25.69
2001-04-22 00:00:00,25.73
2001-04-23 00:00:00,25.78
2001-04-24 00:00:00,25.83
2001-04-25 00:00:00,25.89
2001-04-26 00:00:00,25.94
2001-04-27 00:00:00,25.99
2001-04-28 00:00:00,26.04
2001-04-29 00:00:00,26.08
2001-04-30 00:00:00,26.14
2001-05-01 00:00:00,26.19
2001-05-02 00:00:00,26.24
2001-05-03 00:00:00,26.29
2001-05-04 00:00:00,26.34
2001-05-05 00:00:00,26.39
2001-05-06 00:00:00,26.44
2001-05-07 00:00:00,26.5
2001-05-08 00:00:00,26.55
2001-05-09 00:00:00,26.59
2001-05-10 00:00:00,26.65
2001-05-11 00:00:00,26.7
2001-05-12 00:00:00,26.74
2001-05-13 00:00:00,26.79
2001-05-14 00:00:00,26.84
2001-05-15 00:00:00,26.88
2001-05-16 00:00:00,26.93
2001-05-17 00:00:00,26.98
2001-05-18 00:00:00,27.03
2001-05-19 00:00:00,27.07
2001-05-20 00:00:00,27.12
2001-05-21 00:00:00,27.16
2001-05-22 00:00:00,27.21
2001-05-23 00:00:00,27.25
2001-05-24 00:00:00,27.3
2001-05-25 00:00:00,27.34
2001-05-26 00:00:00,27.38
2001-05-27 00:00:00,27.43
2001-05-28 00:00:00,27.47
2001-05-29 00:00:00,27.51
2001-05-30 00:00:00,27.55
2001-05-31 00:00:00,27.59
2001-06-01 00:00:00,27.64
2001-06-02 00:00:00,27.68
2001-06-03 00:00:00,27.72
2001-06-04 00:00:00,27.77
2001-06-05 00:00:00,27.81
2001-06-06 00:00:00,27.84
2001-06-07 00:00:00,27.88
