Date,587/1
1990-10-04,18.4
1990-11-05,17.58
1990-12-05,17.65
1991-01-07,15.67
1991-02-05,15.3
1991-03-07,12.87
1991-04-04,12.6
1991-05-03,12.55
1991-06-05,13.1
1991-08-05,19.2
1991-09-09,20.8
1991-10-03,20.93
1991-11-04,19.2
1991-12-04,18.72
1992-01-07,18.1
1992-02-06,17.4
1992-03-09,17.09
1992-04-14,16.85
1992-05-05,17.1
1992-06-03,19.9
1992-07-07,22.5
1992-08-06,24.5
1992-09-02,24.55
1992-09-03,24.55
1992-10-02,24.8
1992-10-07,24.8
1992-11-02,26.0
1992-11-04,26.0
1992-12-02,25.15
1993-01-05,23.5
1993-01-06,23.5
1993-02-01,22.75
1993-02-04,22.75
1993-02-26,22.0
1993-03-03,21.8
1993-03-12,21.6
1993-03-30,21.5
1993-04-07,21.85
1993-04-14,22.6
1993-04-30,22.3
1993-05-05,22.3
1993-05-14,22.0
1993-05-28,21.34
1993-06-01,21.34
1993-06-11,21.48
1993-06-25,21.48
1993-07-05,24.15
1993-11-08,24.0
1993-11-19,23.95
1993-12-06,23.9
1993-12-10,23.9
1994-01-03,22.02
1994-02-08,20.22
1994-03-07,20.0
1994-04-04,18.8
1994-04-06,18.8
1994-05-06,19.62
1994-07-05,23.79
1994-07-06,23.79
1995-12-14,23.7
1996-01-30,22.8
1996-02-02,22.8
1996-05-10,18.0
1996-09-13,23.92
2009-02-27,18.6
2009-04-03,17.86
2009-04-30,18.06
2009-05-29,18.62
2009-06-30,19.68
2009-07-31,19.81
2009-09-01,21.12
2009-09-30,21.22
2009-10-30,21.2
2009-11-30,21.24
2010-01-04,19.2
2010-01-29,17.86
2010-03-01,16.02
2010-04-05,15.22
2010-04-30,15.26
2010-06-08,16.14
2010-07-05,17.43
2010-08-03,17.96
2010-09-02,18.57
2010-10-06,18.6
2010-11-11,18.52
2010-12-02,18.06
2011-01-03,16.12
2011-02-04,16.1
2011-03-01,14.35
2011-04-01,13.73
2011-05-02,13.77
2011-06-08,13.9
2011-07-01,14.86
2011-08-04,14.88
2011-09-05,16.72
2012-04-19,17.12
2012-05-08,17.2
2012-06-01,18.0
2012-07-04,18.68
2012-08-01,19.3
2012-09-03,19.61
2012-10-03,20.04
2012-11-02,19.92
2012-12-19,18.03
2013-01-18,18.67
2013-02-15,18.15
2013-03-15,18.09
2013-04-19,15.53
2013-05-17,15.88
2013-06-19,16.59
2013-08-02,18.54
2013-08-27,19.01
2013-09-25,19.4
2013-11-22,19.0
2014-01-21,18.76
2014-02-26,17.9
2014-04-17,16.71
2014-06-02,17.3
2014-06-23,18.1
2014-08-06,19.16
2014-09-09,19.88
2014-11-03,19.65
2014-12-04,18.78
