Date,596/277
1993-04-05,45.12
1993-05-06,45.65
1993-06-04,45.9
1993-07-07,46.9
1993-08-09,48.29
1993-10-11,50.35
1993-11-05,49.87
1993-12-09,47.71
1994-01-05,46.4
1994-02-08,45.1
1994-03-02,44.2
1994-04-08,43.6
1994-05-06,43.55
1994-07-07,46.1
1994-08-08,48.1
1994-09-12,50.15
1994-10-07,50.75
1994-11-07,51.12
1994-12-13,51.2
1995-01-05,51.28
1995-02-07,51.94
1995-03-07,52.4
1995-04-17,53.22
1995-05-09,53.65
1995-06-06,55.06
1995-07-10,55.9
1995-08-07,56.1
1995-10-06,59.4
1995-11-07,59.92
1995-12-15,57.9
1996-01-09,51.45
1996-02-07,39.3
1996-03-12,32.25
