Date,591/94
2012-11-26,2.08
2013-01-17,2.16
2013-03-07,2.0
2013-05-08,2.28
2013-09-24,4.06
2014-01-27,2.12
2014-03-18,2.39
2014-07-17,4.43
2014-09-15,4.81
2014-11-20,3.03
2015-01-08,2.23
2015-02-09,2.45
2015-03-09,2.38
2015-04-06,2.43
2015-05-21,2.77
2015-09-11,4.72
2015-10-09,4.65
2015-11-25,2.35
2016-04-04,2.58
2016-11-15,3.25
2017-03-21,2.3
2017-10-19,5.0
2018-04-19,2.07
2018-10-29,4.85
2019-10-14,6.33
2020-11-02,3.17
2021-03-16,2.07
2022-03-16,3.15
2022-10-20,4.13
2023-03-13,2.48
2023-12-01,2.07
2024-03-20,2.1
2024-10-14,2.99
