Date,523/38
2000-10-11,2.26
2000-11-15,1.85
2000-12-19,2.16
2001-01-19,1.73
2001-02-14,1.73
2001-03-22,1.87
2001-05-04,2.14
2001-05-31,2.65
2001-06-21,2.21
2001-08-01,2.63
2001-09-12,3.19
2002-01-10,2.08
2002-03-06,2.0
2002-04-03,2.5
2002-05-08,2.41
2002-06-05,2.13
2002-07-10,2.22
2002-08-01,2.42
2002-09-04,1.72
2002-10-02,1.98
2002-11-28,2.64
2003-01-03,2.08
2003-05-06,1.99
2003-06-03,2.4
2003-07-01,2.74
2003-08-20,3.43
2003-09-20,2.06
2003-10-09,1.87
2003-11-06,1.64
2003-12-17,1.92
2004-02-19,2.65
