Date,584/8
1993-07-13,4.35
1993-08-06,4.72
1993-09-10,5.42
1993-10-10,5.63
1993-11-09,3.5
1993-12-06,3.9
1994-01-07,3.85
1994-02-04,3.83
1994-03-08,3.8
1994-04-07,4.03
1994-05-04,4.15
1994-07-11,4.4
1994-08-16,6.23
1994-09-13,6.9
1994-10-11,5.7
1994-11-04,5.23
1994-12-06,3.9
1995-01-06,4.2
1995-02-06,4.2
1995-03-08,4.04
1995-04-11,4.2
1995-05-08,4.3
1995-06-09,4.55
1995-07-06,5.2
1995-08-04,6.0
1995-10-03,7.04
1995-11-09,7.1
1995-12-05,4.5
1996-01-04,3.2
1996-02-02,2.9
1996-03-07,3.5
1996-04-03,3.48
1996-05-07,3.31
1996-06-05,3.88
1996-07-07,3.98
1996-08-07,4.18
1996-09-05,4.19
1996-10-05,4.1
1996-11-07,4.1
1996-12-10,3.97
1997-01-06,3.05
1997-02-06,3.59
1997-03-10,3.84
1997-04-07,3.94
1997-05-07,3.9
1997-06-09,3.87
1997-07-06,4.05
1997-08-07,4.17
1997-09-04,4.3
1997-10-03,4.3
1997-11-07,2.95
1997-12-27,3.2
1998-01-07,3.52
1998-02-06,3.35
1998-03-10,3.81
1998-04-06,3.87
1998-05-13,3.87
1998-06-05,4.0
1998-07-08,4.12
1998-08-13,4.45
1998-09-10,4.5
1998-10-09,4.0
1998-11-10,4.02
1998-12-08,4.15
1999-01-20,3.94
1999-02-08,4.1
1999-03-10,4.01
1999-04-08,4.0
1999-05-10,4.1
1999-06-08,4.45
1999-08-29,5.23
1999-11-08,4.16
1999-12-06,3.85
2000-01-10,3.88
2000-02-03,3.82
2000-03-09,4.1
2000-04-06,3.98
2000-05-09,3.26
2000-06-06,3.95
2000-07-01,4.24
2000-08-07,4.92
2000-09-11,5.91
2000-10-03,6.08
2000-11-08,6.3
2000-12-06,4.16
2001-01-16,3.48
2001-02-06,3.7
2001-03-07,3.4
2001-04-04,3.92
2001-05-11,4.0
2001-06-07,4.27
2001-07-09,4.52
2001-08-09,5.0
2001-09-12,5.9
2001-11-15,4.3
2001-12-05,4.37
2002-01-11,3.88
2002-02-06,4.0
2002-03-11,4.05
2002-04-03,3.95
2002-05-24,4.12
2002-06-06,4.12
2002-07-02,4.5
2002-08-13,5.6
2002-10-03,5.02
2002-11-12,4.24
2002-12-05,4.0
2003-01-10,3.45
2003-02-06,3.75
2003-03-11,3.78
2003-04-03,3.95
2003-05-13,3.93
2003-06-04,4.13
2003-07-10,4.44
2003-08-05,4.9
2003-09-03,5.62
2003-10-06,5.0
2003-11-06,4.03
2003-12-03,3.75
2004-01-12,3.86
2004-02-05,3.86
2004-03-08,3.89
2004-04-15,4.08
2004-05-12,3.97
2004-06-04,4.3
2004-07-17,4.92
2004-08-19,6.56
2004-09-08,7.14
2004-11-11,5.65
2004-12-06,4.45
2005-01-06,4.15
2005-02-09,4.15
2005-03-04,4.16
2005-04-08,4.15
2005-05-04,4.48
2005-06-03,5.04
2005-07-05,6.22
2005-07-29,7.28
2005-11-04,6.84
2005-11-11,6.13
2005-11-18,5.17
2005-12-02,3.93
2006-01-05,3.74
2006-02-09,3.72
2006-03-07,3.7
2006-04-12,3.88
2006-05-09,4.0
2006-06-08,4.21
2006-07-06,4.32
2006-08-09,5.1
2006-09-08,5.37
2006-10-06,5.36
2006-11-08,3.42
2006-11-30,3.57
2007-01-04,3.84
2007-02-01,3.8
2007-03-02,3.71
2007-03-30,3.9
2007-05-02,3.92
2007-06-13,4.13
2007-07-12,4.41
2007-08-01,4.38
2007-09-06,4.78
2007-10-06,4.68
2007-11-08,4.43
2007-11-30,4.03
2008-01-03,3.54
2008-02-06,3.74
2008-03-04,3.58
2008-04-02,3.82
2008-05-06,3.86
2008-06-03,3.9
2008-07-03,4.12
2008-08-06,4.35
2008-09-03,4.52
2008-10-02,4.28
2008-11-03,4.1
2008-12-04,4.0
2009-01-06,3.85
2009-02-09,3.45
2009-03-05,3.72
2009-04-02,3.86
2009-05-04,4.02
2009-06-02,4.16
2009-07-09,4.4
2009-08-14,4.72
2009-09-03,5.1
2009-10-06,5.3
2009-11-05,5.2
2009-12-02,4.73
2010-01-08,3.3
2010-02-01,3.68
2010-03-03,3.34
2010-04-13,3.83
2010-05-10,3.83
2010-06-07,4.02
2010-07-06,4.04
