Date,606/1639
2018-02-21 00:00:00,40.32
2018-03-05 00:00:00,39.87
2018-04-04 00:00:00,40.42
2018-05-04 00:00:00,40.13
2018-06-11 00:00:00,41.19
2018-07-09 00:00:00,42.05
2018-08-09 00:00:00,43.41
2018-09-13 00:00:00,43.1
2018-10-19 00:00:00,43.02
2018-11-09 00:00:00,41.05
2018-12-12 00:00:00,40.29
2019-01-11 00:00:00,40.78
2019-02-08 00:00:00,40.2
2019-03-18 00:00:00,40.66
2019-04-10 00:00:00,40.63
2019-05-03 00:00:00,41.33
2019-06-07 00:00:00,42.93
2019-07-02 00:00:00,43.87
2019-08-06 00:00:00,44.09
2019-09-05 00:00:00,44.55
2019-10-02 00:00:00,43.83
2019-11-07 00:00:00,42.43
2019-12-03 00:00:00,41.65
2020-01-14 00:00:00,40.88
2020-02-04 00:00:00,40.64
2020-03-12 00:00:00,41.86
2020-04-01 00:00:00,40.54
2020-05-06 00:00:00,41.48
2020-06-09 00:00:00,42.02
2020-07-07 00:00:00,43.26
2020-08-01 00:00:00,44.57
2020-09-10 00:00:00,44.42
2020-10-15 00:00:00,43.71
2020-11-13 00:00:00,42.0
2020-12-17 00:00:00,40.7
2021-01-07 00:00:00,40.34
2021-02-04 00:00:00,39.85
2021-03-09 00:00:00,39.8
2021-04-05 00:00:00,41.05
2021-05-10 00:00:00,41.57
2021-06-15 00:00:00,43.18
2021-07-08 00:00:00,44.08
2021-08-02 00:00:00,44.55
2021-09-08 00:00:00,45.09
2021-10-11 00:00:00,43.82
2021-11-08 00:00:00,42.85
2021-12-07 00:00:00,42.34
2022-01-06 00:00:00,42.32
2022-02-09 00:00:00,41.43
2022-03-08 00:00:00,41.55
2022-04-12 00:00:00,40.81
2022-05-05 00:00:00,41.45
2022-06-02 00:00:00,42.52
2022-07-20 00:00:00,44.56
2022-08-18 00:00:00,44.97
2022-09-13 00:00:00,44.55
2022-10-17 00:00:00,47.78
2022-11-07 00:00:00,42.51
2022-12-20 00:00:00,41.12
2023-01-20 00:00:00,40.62
2023-02-03 00:00:00,41.46
2023-03-10 00:00:00,40.64
2023-04-11 00:00:00,42.3
2023-05-11 00:00:00,44.49
2023-06-14 00:00:00,43.65
2023-09-11 00:00:00,44.48
2023-10-13 00:00:00,44.78
2023-11-10 00:00:00,42.38
2023-12-06 00:00:00,41.75
2024-01-04 00:00:00,41.24
2024-04-05 11:49:00,40.22
2024-05-14 00:00:00,42.62
2024-06-11 00:00:00,43.77
2024-07-08 10:40:00,44.38
2024-08-06 09:42:00,45.08
2024-09-05 10:03:00,45.3
2024-10-08 10:31:00,44.27
2024-11-12 10:40:00,42.03
2024-12-13 10:50:00,41.82
2025-01-16 11:40:00,41.16
