Date,606/953
2015-03-25 00:00:00,29.25
2015-04-15 00:00:00,29.25
2015-06-01 00:00:00,29.92
2015-06-29 00:00:00,30.22
2015-11-13 00:00:00,30.2
2015-12-02 00:00:00,33.03
2016-01-12 00:00:00,29.9
2016-02-16 00:00:00,29.87
2016-03-10 00:00:00,29.9
2016-04-05 00:00:00,29.82
2016-05-11 00:00:00,29.8
2016-07-11 00:00:00,30.4
2016-08-09 00:00:00,30.55
2016-09-20 00:00:00,30.72
2016-10-17 00:00:00,30.6
2016-11-17 00:00:00,30.76
2016-12-22 00:00:00,30.46
2017-01-12 00:00:00,29.92
2017-02-09 00:00:00,30.0
2017-04-13 00:00:00,29.39
2017-05-08 00:00:00,29.31
2017-08-03 00:00:00,30.2
2017-09-11 00:00:00,30.46
2017-10-23 00:00:00,30.25
2017-11-09 00:00:00,30.06
2017-12-15 00:00:00,30.07
2018-01-11 00:00:00,30.05
2018-02-14 00:00:00,30.08
2018-03-14 00:00:00,29.98
2018-05-08 00:00:00,30.02
2018-06-25 00:00:00,30.1
2018-07-10 00:00:00,30.0
2018-08-16 00:00:00,30.23
2018-09-14 00:00:00,30.36
2018-10-03 00:00:00,30.59
2018-11-08 00:00:00,30.1
2018-12-17 00:00:00,30.06
2019-01-18 00:00:00,29.95
2019-02-11 00:00:00,30.0
2019-03-25 00:00:00,30.12
2019-04-10 00:00:00,30.18
2019-05-10 00:00:00,30.39
2019-06-14 00:00:00,30.93
2019-07-10 00:00:00,31.05
2019-08-06 00:00:00,31.35
2019-09-12 00:00:00,31.47
2019-11-15 00:00:00,31.45
2019-12-16 00:00:00,31.3
2020-01-16 00:00:00,31.17
2020-02-11 00:00:00,31.63
2020-03-10 00:00:00,31.33
2020-10-08 00:00:00,32.01
2020-11-03 00:00:00,31.81
2020-12-21 00:00:00,31.18
2021-01-12 00:00:00,30.96
2021-02-09 00:00:00,30.75
2021-03-17 00:00:00,30.4
2021-04-12 00:00:00,30.3
2021-05-11 00:00:00,30.47
2021-07-13 00:00:00,31.01
2021-08-06 00:00:00,31.17
2021-09-01 00:00:00,31.31
2021-11-04 00:00:00,31.1
2021-12-09 00:00:00,31.12
2022-01-07 00:00:00,30.88
2022-03-10 00:00:00,31.03
2022-04-13 00:00:00,30.88
2022-05-05 00:00:00,31.09
2022-06-01 00:00:00,31.33
2022-07-18 00:00:00,31.87
2022-08-16 00:00:00,32.19
2022-09-08 00:00:00,32.09
2022-11-11 00:00:00,31.92
2022-12-20 00:00:00,31.58
2023-01-10 00:00:00,31.33
2023-02-01 00:00:00,31.31
2023-03-01 00:00:00,31.2
2023-04-06 00:00:00,31.44
2023-05-22 00:00:00,32.63
2023-06-15 00:00:00,31.8
2023-07-10 00:00:00,32.03
2023-08-03 00:00:00,32.49
2023-09-20 00:00:00,32.44
2023-10-12 00:00:00,32.65
2023-12-15 00:00:00,32.1
2024-01-16 00:00:00,31.92
2024-02-08 00:00:00,31.77
2024-04-12 00:00:00,31.45
2024-05-13 00:00:00,31.44
2024-06-17 10:00:00,31.54
2024-07-09 00:00:00,31.68
2024-08-08 00:00:00,31.99
2024-09-10 00:00:00,32.14
2024-10-10 00:00:00,32.05
2024-11-13 00:00:00,31.74
2024-12-05 00:00:00,31.7
2025-01-21 00:00:00,31.52
