Date,558/49
2000-10-11,10.38
2000-11-14,10.75
2000-12-13,8.69
2001-01-16,4.58
2001-02-13,4.27
2001-03-20,4.79
2001-04-27,7.73
2001-05-29,9.09
2001-06-19,9.71
2001-07-31,10.29
2001-09-11,10.65
2002-01-08,6.45
2002-03-05,7.4
2002-04-02,6.1
2002-05-07,6.79
2002-06-04,8.76
2002-07-09,10.02
2002-07-31,10.37
2002-09-03,10.8
2002-10-01,8.8
2002-11-27,5.31
2003-01-02,4.16
2003-02-02,4.95
2003-03-04,4.29
2003-04-04,5.88
2003-05-05,5.35
2003-06-02,7.77
2003-07-01,9.2
2003-08-19,10.6
2003-09-16,10.82
2003-10-08,10.93
2003-11-05,9.34
2003-12-16,4.21
2004-02-18,6.65
