Date,605/505
2015-04-21,6.38
2015-05-10,7.3
2015-06-04,6.61
2015-06-29,6.78
2015-07-30,7.03
2015-10-14,7.44
2015-11-10,7.0
2015-12-04,6.6
2016-02-16,7.14
2016-03-10,6.21
2016-04-18,6.26
2016-05-11,6.28
2016-07-11,6.24
2016-08-10,6.73
2016-09-14,6.8
2016-10-28,6.72
2016-11-17,6.95
2016-12-22,6.65
2017-03-07,5.96
2017-05-08,6.03
2017-06-14,6.25
2017-07-19,6.35
2017-08-03,6.68
2017-09-04,6.85
2017-11-09,7.22
2017-12-15,7.09
2018-01-11,7.09
2018-02-14,7.03
2018-03-13,6.8
2018-04-13,6.55
2018-05-08,6.2
2018-06-25,6.35
2018-07-10,6.41
2018-08-16,6.78
2018-09-17,6.93
2018-10-03,7.02
2018-11-08,6.92
2018-12-05,6.85
2019-01-09,6.97
2019-02-11,6.89
2019-03-19,6.8
2019-04-10,6.84
2019-05-09,6.87
2019-06-14,7.05
2019-07-09,7.11
2019-08-02,7.35
2019-09-12,7.53
2019-10-09,7.58
2019-11-15,7.6
2019-12-16,7.45
2020-01-16,7.45
2020-02-11,7.38
2020-03-10,7.41
2020-06-05,7.22
2020-07-08,7.33
2020-08-03,7.57
2020-09-09,7.89
2020-10-08,7.96
2020-12-21,7.58
2021-01-12,7.73
2021-02-09,7.29
2021-03-05,8.57
2021-04-12,7.56
2021-05-11,7.2
2021-06-14,7.43
2021-07-13,7.45
2021-08-06,7.65
2021-09-01,7.88
2021-10-07,8.0
2021-11-04,8.03
2021-12-09,7.97
2022-01-07,7.53
2022-02-08,7.72
2022-03-10,7.67
2022-04-12,7.48
2022-05-04,7.41
2022-06-01,7.49
2022-07-18,7.85
2022-08-16,7.99
2022-09-08,8.4
2022-10-13,8.52
2022-11-11,8.4
2022-12-20,8.02
2023-01-10,7.57
2023-02-01,7.55
2023-03-01,7.4
2023-04-06,7.34
2023-05-22,7.61
2023-06-15,7.73
2023-07-10,7.98
2023-08-03,8.26
2023-09-20,8.84
2023-10-12,8.5
2023-11-17,8.31
2023-12-15,8.09
2024-01-16,7.86
2024-02-08,7.69
2024-04-12,7.16
2024-05-13,7.04
2024-06-06,7.14
2024-07-09,7.25
2024-08-08,7.66
2024-09-10,7.75
2024-10-10,7.77
2024-11-13,7.59
2024-12-05,7.52
2025-01-21,7.79
