Date,387/4
1999-02-18,2.75
2000-06-20,3.1
2001-07-11,3.13
2002-01-16,3.07
2002-03-22,2.78
2002-04-24,2.3
2002-06-12,5.4
2002-07-17,4.12
2002-09-25,2.73
2002-10-24,2.53
2002-11-28,2.31
2003-04-28,2.35
2003-06-06,3.69
2003-07-24,3.32
2004-04-22,2.33
2004-06-09,2.21
2004-07-09,4.69
2004-09-21,3.38
2004-10-21,3.24
2004-12-16,2.1
2005-01-13,2.2
2005-02-17,3.34
2005-03-14,21.78
2005-04-08,2.69
2005-05-06,4.19
2005-07-06,4.31
2005-09-16,3.23
2005-10-24,3.15
2006-01-30,2.31
2006-05-15,3.01
2006-06-28,21.63
2006-07-28,4.35
2006-09-29,4.02
2006-12-15,2.37
2007-01-31,1.69
2007-03-30,1.8
2007-06-29,3.53
