Date,600/191
1990-10-03,11.0
1990-11-02,11.1
1990-12-03,11.0
1991-01-03,11.2
1991-02-01,11.15
1991-03-01,9.8
1991-04-03,10.1
1991-05-02,10.35
1991-06-03,10.8
1991-07-02,10.9
1991-08-01,10.95
1991-09-02,11.1
1991-10-01,11.15
1991-11-04,11.3
1991-12-02,11.25
1992-01-02,11.3
1992-02-03,10.5
1992-03-05,10.45
1992-04-01,10.5
1992-05-04,10.75
1992-06-01,10.95
1992-07-01,11.4
1992-08-03,11.5
1992-09-01,11.4
1992-10-01,11.48
1992-11-02,11.65
1992-12-02,11.7
1993-01-04,10.55
1993-02-01,10.4
1993-03-01,9.87
1993-04-01,9.6
1993-05-03,10.07
1993-06-01,10.3
1993-07-01,10.65
1993-08-02,11.1
1993-09-01,10.97
1993-10-04,11.05
1993-11-03,8.27
1993-12-02,10.37
1994-01-03,10.8
1994-02-02,10.7
1994-03-01,10.42
1994-04-04,10.6
